Customized HTML Templates for printing transactions.,ముద్రణా లావాదేవీలకు అనుకూలీకరించిన HTML టెంప్లేట్.,
Cut,కట్,
DESC,DESC,
Daily Event Digest is sent for Calendar Events where reminders are set.,డైలీ ఈవెంట్ డైజెస్ట్ రిమైండర్లు సెట్ ఇక్కడ క్యాలెండర్ ఈవెంట్స్ పంపబడుతుంది.,
Danger,డేంజర్,
Dark Color,ముదురు రంగు,
Dashboard Chart,డాష్‌బోర్డ్ చార్ట్,
Dashboard Chart Link,డాష్‌బోర్డ్ చార్ట్ లింక్,
Dashboard Chart Source,డాష్‌బోర్డ్ చార్ట్ మూలం,
Dashboard Name,డాష్‌బోర్డ్ పేరు,
Dashboards,డాష్బోర్డ్లను,
Data,సమాచారం,
Data Export,డేటా ఎగుమతి,
Data Import,డేటా దిగుమతి,
Data Import Template,డేటా దిగుమతి మూస,
Data Migration,డేటా మైగ్రేషన్,
Data Migration Connector,డేటా మైగ్రేషన్ కనెక్టర్,
Data Migration Mapping,డేటా మైగ్రేషన్ మ్యాపింగ్,
Data Migration Mapping Detail,డేటా మైగ్రేషన్ మ్యాపింగ్ వివరాలు,
Data Migration Plan,డేటా మైగ్రేషన్ ప్లాన్,
Data Migration Plan Mapping,డేటా మైగ్రేషన్ ప్లాన్ మ్యాపింగ్,
Data Migration Run,డేటా మైగ్రేషన్ రన్,
Data missing in table,డేటా పట్టిక లో తప్పిపోయిన,
Database Engine,డేటాబేస్ ఇంజిన్,
Database Name,డేటాబేస్ పేరు,
Date and Number Format,తేదీ మరియు సంఖ్య ఫార్మాట్,
Date {0} must be in format: {1},తేదీ {0} తప్పనిసరిగా ఆకృతిలో ఉండాలి: {1},
Dates are often easy to guess.,తేదీలు తరచూ ఊహించడం సులభం.,
Day of Week,వీక్ డే,
Days After,తర్వాత డేస్,
Days Before,రోజుల ముందు,
Days Before or After,రోజుల ముందు లేదా తరువాత,
"Dear System Manager,","డియర్ వ్యవస్థ మేనేజర్,",
"Dear User,","ప్రియమైన వినియోగదారు,",
Dear {0},ప్రియమైన {0},
Default Address Template cannot be deleted,డిఫాల్ట్ చిరునామా మూస తొలగించడం సాధ్యం కాదు,
Default Inbox,డిఫాల్ట్ ఇన్బాక్స్,
Default Incoming,డిఫాల్ట్ ఇన్కమింగ్,
Default Outgoing,డిఫాల్ట్ అవుట్గోయింగ్,
Default Print Format,డిఫాల్ట్ ముద్రణ ఫార్మాట్,
Default Print Language,డిఫాల్ట్ ప్రింట్ భాష,
Default Redirect URI,డిఫాల్ట్ దారిమార్పు URI,
Default Role at Time of Signup,సైన్అప్ సమయంలో డిఫాల్ట్ రోల్,
Default Sending,డిఫాల్ట్ పంపడం,
Default Sending and Inbox,డిఫాల్ట్ పంపడం మరియు ఇన్బాక్స్,
Default Sort Field,డిఫాల్ట్ క్రమబద్ధీకరణ ఫీల్డ్,
Default Sort Order,డిఫాల్ట్ క్రమబద్ధీకరణ ఆర్డర్,
Default Value,డిఫాల్ట్ విలువ,
"Default: ""Contact Us""",డిఫాల్ట్: &quot;మమ్మల్ని సంప్రదించండి&quot;,
DefaultValue,DefaultValue,
Define workflows for forms.,రూపాలు కోసం పనులకూ నిర్వచించండి.,
Defines actions on states and the next step and allowed roles.,రాష్ట్రాలపై చర్యలు మరియు తదుపరి దశలో మరియు అనుమతి పాత్రలు నిర్వచిస్తుంది.,
Defines workflow states and rules for a document.,"ఒక పత్రం కోసం వర్క్ఫ్లో రాష్ట్రాలు, నియమాలను నిర్వచిస్తుంది.",
Delayed,ఆలస్యం,
Delete Data,డేటాను తొలగించండి,
Delete comment?,వ్యాఖ్యను తొలగించాలా?,
Delete this record to allow sending to this email address,ఈ ఈమెయిల్ చిరునామాకు పంపడం అనుమతిస్తుంది ఈ రికార్డ్ తొలగించు,
Delete {0} items permanently?,శాశ్వతంగా {0} అంశాలను తొలగించు?,
Deleted,తొలగించినవి,
Deleted DocType,తొలగించినవి doctype,
Deleted Document,తొలగించిన పత్రం,
Deleted Documents,తొలగించిన పత్రాలను,
Deleted Name,తొలగించినవి పేరు,
Deleting {0},తొలగిస్తే {0},
Depends On,ఆధారపడి,
Descendants Of,యొక్క వారసులు,
Desk,డెస్క్,
Desk Access,డెస్క్ యాక్సెస్,
Desktop Icon,డెస్క్టాప్ ఐకాన్,
Desktop Icon already exists,డెస్క్టాప్ ఐకాన్ ఇప్పటికే ఉంది,
Developer,డెవలపర్,
Did not add,చేర్చలేదు,
Did not cancel,రద్దు చేయలేదు,
Did not find {0} for {0} ({1}),నివ్వలేదు {0} కోసం {0} ({1}),
Did not remove,తొలగించలేదు,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","డిఫరెంట్ &quot;స్టేట్స్&quot; ఈ పత్రం &quot;ఓపెన్&quot; ఇలా. ఉన్నాయనే, &quot;ఆమోదం పెండింగ్లో&quot; మొదలైనవి",
Direct,ప్రత్యక్ష,
Direct room with {0} already exists.,{0} తో ప్రత్యక్ష గది ఇప్పటికే ఉంది.,
Disable Auto Refresh,ఆటో రిఫ్రెష్ ఆపివేయి,
Disable Count,కౌంట్ ఆపివేయి,
Disable Customer Signup link in Login page,లాగిన్ పేజీ నిలిపివేయండి కస్టమర్ సైన్అప్ లింక్,
Disable Prepared Report,సిద్ధం చేసిన నివేదికను నిలిపివేయండి,
Disable Report,ఆపివేయి నివేదిక,
Disable SMTP server authentication,SMTP సర్వర్ ప్రామాణీకరణను నిలిపివేయండి,
Disable Sidebar Stats,సైడ్‌బార్ గణాంకాలను నిలిపివేయండి,
Disable Signup,సైన్అప్ ఆపివేయి,
Disable Standard Email Footer,ప్రామాణిక ఇమెయిల్ ఫుటరు సాధ్యం,
Discard,విస్మరించు,
Display,ప్రదర్శించు,
Display Depends On,ప్రదర్శించు ఆధారపడి,
Do not allow user to change after set the first time,మొదటిసారి యూజర్ తర్వాత సెట్ మార్చడానికి అనుమతిస్తుంది లేదు,
Do not edit headers which are preset in the template,టెంప్లేట్లో ఆరంభంలో ఉన్న శీర్షికలను సవరించవద్దు,
Do not send Emails,ఇమెయిల్లను పంపవద్దు,
Doc Event,Doc ఈవెంట్,
Doc Events,Doc ఈవెంట్స్,
Doc Status,Doc స్థితి,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,ఫీల్డ్ కోసం అందించిన DocType <b>{0}</b> <b>{1}</b> కనీసం ఒక లింక్ ఫీల్డ్ను కలిగి ఉండాలి,
DocType can not be merged,DOCTYPE విలీనం సాధ్యం కాదు,
DocType can only be renamed by Administrator,DOCTYPE మాత్రమే నిర్వాహకుడు ద్వారా నామకరణం చేయవచ్చు,
DocType is a Table / Form in the application.,DOCTYPE అనువర్తనంలో ఒక టేబుల్ / రూపం.,
DocType must be Submittable for the selected Doc Event,ఎంచుకున్న Doc ఈవెంట్ కోసం DocType తప్పక సమర్పించబడాలి,
DocType on which this Workflow is applicable.,DOCTYPE ఇది ఈ వర్క్ఫ్లో వర్తిస్తుంది.,
"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores","DOCTYPE పేరు ఒక లేఖ తో ప్రారంభం కావాలి మరియు అది కేవలం అక్షరాలు, సంఖ్యలు, ప్రదేశాలు మరియు అండర్ ఉంటాయి",
Doctype required,డాక్టప్ అవసరం,
Document,డాక్యుమెంట్,
Document Follow,పత్రం అనుసరించండి,
Document Follow Notification,పత్రం నోటిఫికేషన్‌ను అనుసరించండి,
Document Queued,డాక్యుమెంట్ క్యూలో,
Document Restored,డాక్యుమెంట్ పునరుద్ధరించబడిన,
Document Share Report,డాక్యుమెంట్ Share నివేదిక,
Document States,డాక్యుమెంట్ స్టేట్స్,
Document Type is not importable,పత్ర రకం దిగుమతి చేయబడదు,
Document Type is not submittable,పత్ర రకం సమర్పించబడదు,
Document Type to Track,ట్రాక్ చేయడానికి పత్రం రకం,
Document Types,డాక్యుమెంట్ రకాలు,
Document can't saved.,పత్రం సేవ్ చేయబడదు.,
Document {0} has been set to state {1} by {2},{0} {2} ద్వారా {1},
Documents,పత్రాలు,
Documents assigned to you and by you.,మీకు మరియు మీరు అప్పగించింది పత్రాలు.,
Domain Settings,డొమైన్ సెట్టింగులు,
Domains HTML,డొమైన్లు HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",అలా కాదు వంటి &lt;స్క్రిప్ట్&gt; లేదా కేవలం వంటి పాత్రలు &lt;లేదా&gt; వారు కావాలని ఈ రంగంలో వాడబడే వంటి HTML ఎన్కోడ్ HTML టాగ్లు,
Don't Override Status,స్థితి భర్తీ లేదు,
Don't create new records,క్రొత్త రికార్డులను సృష్టించవద్దు,
Don't have an account? Sign up,ఒక ఖాతా లేదా? చేరడం,
"Don't know, ask 'help'",తెలియదు అడగండి &#39;సహాయం&#39;,
Download Data,డేటాను డౌన్‌లోడ్ చేయండి,
Download Files Backup,ఫైళ్ళు బ్యాకప్ డౌన్లోడ్,
Download Link,డౌన్లోడ్ లింక్,
Download Report,రిపోర్ట్ డౌన్ లోడ్,
Download Your Data,మీ డేటాను డౌన్‌లోడ్ చేయండి,
Download link for your backup will be emailed on the following email address: {0},మీ బ్యాకప్ డౌన్లోడ్ లింక్ కింది ఇమెయిల్ చిరునామా ఇమెయిల్ చేయబడుతుంది: {0},
Download with Data,డేటా డౌన్లోడ్,
Drag and Drop tool to build and customize Print Formats.,డ్రాగ్ మరియు డ్రాప్ సాధనం నిర్మించడానికి మరియు ప్రింట్ ఆకృతులు అనుకూలీకరించడానికి.,
Drag elements from the sidebar to add. Drag them back to trash.,సైడ్బార్ నుండి డ్రాగ్ అంశాలు జోడించడానికి. చెత్త వాటిని తిరిగి లాగండి.,
Dropbox Access Key,డ్రాప్బాక్స్ యాక్సెస్ కీ,
Dropbox Access Secret,డ్రాప్బాక్స్ యాక్సెస్ సీక్రెట్,
Dropbox Access Token,డ్రాప్బాక్స్ ప్రాప్తి టోకెన్,
Dropbox Settings,డ్రాప్బాక్స్ సెట్టింగులు,
Dropbox Setup,డ్రాప్బాక్స్ సెటప్,
Dropbox access is approved!,డ్రాప్బాక్స్ యాక్సెస్ ఆమోదించబడితే!,
Dropbox backup settings,డ్రాప్బాక్స్ బ్యాకప్ సెట్టింగ్లను,
Duplicate Filter Name,నకిలీ ఫిల్టర్ పేరు,
Dynamic Link,డైనమిక్ లింక్,
Dynamic Report Filters,డైనమిక్ రిపోర్ట్ ఫిల్టర్లు,
ESC,ESC,
Edit Auto Email Report Settings,ఆటో ఇమెయిల్ నివేదన సెట్టింగ్లను సవరించండి,
Edit Custom HTML,సవరించు కస్టమ్ HTML,
Edit DocType,DOCTYPE మార్చు,
Edit Filter,మార్చు వడపోత,
Edit Format,ఎడిట్ ఫార్మాట్,
Edit HTML,HTML ను సవరించు,
Edit Heading,మార్చు శీర్షిక,
Edit Properties,గుణాలను సంకలనం,
Edit to add content,కంటెంట్ జోడించడానికి సవరించడానికి,
Edit {0},{0},
Editable Grid,సవరించగలిగేలా గ్రిడ్,
Editing Row,ఎడిటింగ్ రో,
Eg. smsgateway.com/api/send_sms.cgi,ఉదా. smsgateway.com/api/send_sms.cgi,
Email Account Name,ఇమెయిల్ ఖాతా పేరు,
Email Account added multiple times,ఇమెయిల్ ఖాతా అనేకసార్లు జోడించారు,
Email Addresses,ఇమెయిల్ చిరునామాలు,
Email Domain,ఇమెయిల్ డొమైన్,
"Email Domain not configured for this account, Create one?","ఇమెయిల్ డొమైన్, ఈ ఖాతా కోసం కాన్ఫిగర్ ఒకటి సృష్టించు?",
Email Flag Queue,ఇమెయిల్ ఫ్లాగ్ క్యూ,
Email Footer Address,ఇమెయిల్ ఫుటర్ చిరునామా,
Email Group,ఇమెయిల్ గ్రూప్,
Email Group List,ఇమెయిల్ గ్రూప్ జాబితా,
Email Group Member,గుంపు సభ్యుల ఈమెయిలు,
Email Login ID,ఇమెయిల్ లాగిన్ ID,
Email Queue,ఇమెయిల్ క్యూ,
Email Queue Recipient,ఇమెయిల్ క్యూ గ్రహీత,
Email Queue records.,ఇమెయిల్ క్యూ రికార్డులు.,
Email Reply Help,ఇమెయిల్ ప్రత్యుత్తరం సహాయం,
Email Rule,ఇమెయిల్ రూల్,
Email Server,ఇమెయిల్ సర్వర్,
Email Settings,ఇమెయిల్ సెట్టింగులు,
Email Signature,ఇమెయిల్ సంతకం,
Email Status,ఇమెయిల్ హోదా,
Email Sync Option,ఇమెయిల్ సమకాలీకరణ ఎంపిక,
Email Templates for common queries.,సాధారణ ప్రశ్నలు కోసం ఇమెయిల్ టెంప్లేట్లను.,
Email To,కు ఈమెయిల్,
Email Unsubscribe,ఇమెయిల్ చందా రద్దుచేసే,
Email has been marked as spam,ఇమెయిల్ స్పామ్ మార్క్ చెయ్యబడింది,
Email has been moved to trash,ఇమెయిల్ ట్రాష్కు తరలించబడింది,
Email not sent to {0} (unsubscribed / disabled),పంపిన ఇమెయిల్ {0} (వికలాంగ / తప్పుకునే),
Email not verified with {0},{0} తో ఇమెయిల్ ధృవీకరించబడలేదు,
Emails are muted,ఇమెయిళ్ళు మ్యూట్,
Emails will be sent with next possible workflow actions,తదుపరి సాధన వర్క్ఫ్లో చర్యలతో ఇమెయిల్లు పంపబడతాయి,
Embed image slideshows in website pages.,వెబ్ పేజీలు పొందుపరచడానికి చిత్రం స్లయిడ్.,
Enable / Disable Domains,ప్రారంభించు / ఆపివేయి డొమైన్లు,
Enable Auto Reply,ఆటో Reply ప్రారంభించు,
Enable Automatic Backup,స్వయంచాలక బ్యాకప్ను ప్రారంభించండి,
Enable Chat,చాట్ను ప్రారంభించండి,
Enable Comments,వ్యాఖ్యలు ప్రారంభించు,
Enable Incoming,ఇన్కమింగ్ ప్రారంభించు,
Enable Outgoing,అవుట్గోయింగ్ ప్రారంభించు,
Enable Password Policy,పాస్వర్డ్ విధానాన్ని ప్రారంభించు,
Enable Print Server,ప్రింట్ సర్వర్ని ప్రారంభించండి,
Enable Raw Printing,రా ప్రింటింగ్‌ను ప్రారంభించండి,
Enable Report,నివేదిక ప్రారంభించు,
Enable Scheduled Jobs,షెడ్యూల్డ్ ఉద్యోగాలు ప్రారంభించు,
Enable Social Login,సంఘ లాగిన్ను ప్రారంభించండి,
Enable Two Factor Auth,రెండు కారకాల ప్రామాణీకరణను ప్రారంభించండి,
Enabled email inbox for user {0},వినియోగదారు కోసం ఇమెయిల్ ఇన్బాక్స్ ప్రారంభించబడింది {0},
"Encryption key is invalid, Please check site_config.json","ఎన్క్రిప్షన్ కీ చెల్లనిది, site_config.json తనిఖీ చేయండి",
End Date Field,ముగింపు తేదీ ఫీల్డ్,
End Date cannot be before Start Date!,ముగింపు తేదీకి ముందు ముగింపు తేదీ ఉండకూడదు!,
Endpoint URL,ముగింపు స్థాన URL,
Energy Point Log,ఎనర్జీ పాయింట్ లాగ్,
Energy Point Rule,ఎనర్జీ పాయింట్ రూల్,
Energy Point Settings,ఎనర్జీ పాయింట్ సెట్టింగులు,
Energy Points,శక్తి పాయింట్లు,
Enter Email Recipient(s),ఎంటర్ ఇమెయిల్ గ్రహీత (లు),
Enter Form Type,రూపం రకం ఎంటర్,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","డిఫాల్ట్ విలువ ఖాళీలను (కీలు) మరియు విలువలను ఎంటర్. మీరు ఒక రంగంలో బహుళ విలువలు జోడిస్తే, మొదటి ఒకటి తీసుకుని వస్తారు. ఈ డిఫాల్ట్ కూడా &quot;మ్యాచ్&quot; అనుమతి నియమాలు ఏర్పాటు చేసారు. ఖాళీలను జాబితా చూడటానికి, &quot;Customize ఫారం&quot; వెళ్ళండి.",
Enter folder name,ఫోల్డర్ పేరును నమోదు,
"Enter keys to enable login via Facebook, Google, GitHub.","ఫేస్బుక్, గూగుల్, GitHub ద్వారా లాగిన్ అయ్యేలా చేయడానికి ప్రవేశ కీలను.",
Enter python module or select connector type,పైథాన్ మాడ్యూల్ ను ఎంటర్ చేయండి లేదా కనెక్టర్ రకాన్ని ఎంచుకోండి,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","ఇక్కడ స్టాటిక్ url పారామితులు ఎంటర్ (ఉదా. పంపినవారు = ERPNext, యూజర్పేరు = ERPNext, password = 1234 మొదలైనవి)",
Enter url parameter for message,సందేశం కోసం URL పరామితి ఎంటర్,
Enter url parameter for receiver nos,రిసీవర్ nos కోసం URL పరామితి ఎంటర్,
Enter your password,మీ పాస్వర్డ్ను ఎంటర్,
Entity Name,సంస్థ పేరు,
Equals,సమానం,
Error Message,లోపం సందేశం,
Error Report,లోపం నివేదిక,
Error Snapshot,లోపం స్నాప్షాట్,
Error in Custom Script,కస్టమ్ స్క్రిప్ట్ లో లోపం,
Error in Notification,నోటిఫికేషన్లో లోపం,
Error in Notification: {},నోటిఫికేషన్‌లో లోపం: {},
Error while connecting to email account {0},ఇమెయిల్ ఖాతాకు కనెక్ట్ చేస్తున్నప్పుడు లోపం {0},
Error while evaluating Notification {0}. Please fix your template.,నోటిఫికేషన్ {0} ను మూల్యాంకనం చేస్తున్నప్పుడు లోపం ఏర్పడింది. దయచేసి మీ టెంప్లేట్ను పరిష్కరించండి.,
Error: Document has been modified after you have opened it,లోపం: మీరు తెరిచి తర్వాత డాక్యుమెంట్ మారిస్తే,
Error: Value missing for {0}: {1},లోపం: విలువ వరుసలకు {0}: {1},
Errors in Background Events,నేపధ్యం ఈవెంట్స్ లోపాలు,
Event Category,ఈవెంట్ వర్గం,
Event Participants,ఈవెంట్ పాల్గొనేవారు,
Event Type,ఈవెంట్ పద్ధతి,
Event and other calendars.,ఈవెంట్ మరియు ఇతర క్యాలెండర్లు లేవు.,
Events in Today's Calendar,నేటి క్యాలెండర్ లో ఈవెంట్స్,
Everyone,అందరూ,
Example,ఉదాహరణ,
Example Email Address,ఉదాహరణ ఇమెయిల్ అడ్రస్,
Example: {{ subject }},ఉదాహరణ: {{విషయం}},
Excel,Excel,
Exception,మినహాయింపు,
Exception Type,అసాధారణ పరిస్థితి రకాన్ని,
Execution Time: {0} sec,అమలు సమయం: {0} సె,
Expert,నిపుణుల,
Expiration time,గడువు సమయం,
Expire Notification On,న నోటిఫికేషన్ గడువు,
Expires In,లో ముగుస్తుంది,
Expiry time of QR Code Image Page,QR కోడ్ చిత్రం పేజీ గడువు సమయం,
Export All {0} rows?,అన్ని {0} వరుసలను ఎగుమతి చేయాలా?,
Export Custom Permissions,ఎగుమతి కస్టమ్ అనుమతులు,
Export Customizations,ఎగుమతి వినియోగాలను,
Export Data,ఎగుమతి డేటా,
Export Data in CSV / Excel format.,CSV / Excel ఫార్మాట్లో డేటాను ఎగుమతి చేయండి.,
Export Report: {0},ఎగుమతి నివేదిక: {0},
Expose Recipients,గ్రహీతలు బహిర్గతం,
"Expression, Optional","వ్యక్తీకరణ, ఆప్షనల్",
Facebook,ఫేస్బుక్,
Failed to complete setup,సెటప్ను పూర్తి చేయడం విఫలమైంది,
Failed to connect to server,సర్వర్ తో అనుసంధాన ప్రయత్నం విఫలమైనది,
Failed while amending subscription,సబ్స్క్రిప్షన్ను సవరించేటప్పుడు విఫలమైంది,
FavIcon,ఇష్టాంశ చిహ్నం,
Feedback Request,అభిప్రాయం అభ్యర్థన,
Fetch From,నుండి పొందు,
Fetch If Empty,ఖాళీగా ఉంటే పొందండి,
Fetch Images,చిత్రాలను పొందండి,
Fetch attached images from document,పత్రం నుండి జోడించిన చిత్రాలను పొందు,
"Field ""route"" is mandatory for Web Views",వెబ్ వీక్షణల కోసం ఫీల్డ్ &quot;మార్గం&quot; తప్పనిసరి,
"Field ""value"" is mandatory. Please specify value to be updated",ఫీల్డ్ &quot;విలువ&quot; తప్పనిసరి. దయచేసి అప్డేట్ అవుతుంది విలువ పేర్కొనండి,
Field Description,రంగం వివరణ,
Field Maps,ఫీల్డ్ మ్యాప్స్,
Field Type,క్షేత్ర రకం,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","లావాదేవీ వర్క్ఫ్లో రాష్ట్రం ప్రాతినిధ్యం ఫీల్డ్ (రంగంలో లేనట్లయితే, ఒక కొత్త దాచిన కస్టమ్ ఫీల్డ్ సృష్టించబడుతుంది)",
Field to Track,ట్రాక్ చేయడానికి ఫీల్డ్,
Field type cannot be changed for {0},ఫీల్డ్ రకం కోసం మారలేదు {0},
Field {0} not found.,ఫీల్డ్ {0} దొరకలేదు.,
Fieldname is limited to 64 characters ({0}),FIELDNAME 64 అక్షరాలకు పరిమితం చేయబడింది ({0}),
Fieldname not set for Custom Field,FIELDNAME కస్టమ్ ఫీల్డ్ సెట్,
Fieldname which will be the DocType for this link field.,ఈ లింక్పై ఫీల్డ్ కోసం DOCTYPE ఉంటుంది FIELDNAME.,
Fieldname {0} cannot have special characters like {1},FIELDNAME {0} వంటి ప్రత్యేక అక్షరాలు ఉండకూడదు {1},
Fieldname {0} conflicting with meta object,FIELDNAME {0} మెటా అంశంతో విరుద్ధమైన,
Fields Multicheck,ఫీల్డ్స్ మల్టీచెక్,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","కామాతో వేరు చేయబడిన ఫీల్డ్స్ (,) చేర్చబడుతుంది శోధన డైలాగ్ బాక్స్ జాబితా &quot;ద్వారా శోధన&quot;",
Fieldtype,Fieldtype,
Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype నుండి మారలేదు {0} కు {1} వరుసగా {2},
File '{0}' not found,ఫైలు &#39;{0}&#39; దొరకలేదు,
File Backup,ఫైల్ బ్యాకప్,
File Name,ఫైలు పేరు,
File Size,ఫైలు సైజు,
File Type,ఫైల్ రకం,
File URL,ఫైలు URL,
File Upload,ఫైల్ ఎక్కించుట,
File Upload Disconnected. Please try again.,ఫైల్ అప్లోడ్ డిస్కనెక్ట్ చేయబడింది. మళ్ళి ప్రయత్నించండి.,
File Upload in Progress. Please try again in a few moments.,ఫైల్ అప్లోడ్ ప్రోగ్రెస్లో ఉంది. దయచేసి కొద్ది క్షణాలలో మళ్ళీ ప్రయత్నించండి.,
File backup is ready,ఫైల్ బ్యాకప్ సిద్ధంగా ఉంది,
File not attached,ఫైల్ జత లేదు,
File size exceeded the maximum allowed size of {0} MB,దస్త్రపు పరిమాణం {0} MB గరిష్ట అనుమతి పరిమాణం మించిపోయింది,
File too big,చాలా పెద్ద ఫైలు,
File {0} does not exist,{0} ఉనికిలో లేదు దాఖలు,
Files,ఫైళ్లు,
Filter,వడపోత,
Filter Data,వడపోత డేటా,
Filter List,ఫిల్టర్ జాబితా,
Filter Meta,మెటా ఫిల్టర్,
Filter Name,ఫిల్టర్ పేరు,
Filter Values,ఫిల్టర్ విలువలు,
Filter must be a tuple or list (in a list),వడపోత ఒక tuple లేదా జాబితా (ఒక జాబితాలో) ఉండాలి,
"Filter must have 4 values (doctype, fieldname, operator, value): {0}","వడపోత 4 విలువలు (doctype, FIELDNAME, ఆపరేటర్లు, విలువ) కలిగి ఉండాలి: {0}",
Filter...,ఫిల్టర్ చెయ్యి ...,
"Filtered by ""{0}""",ద్వారా వడపోత &quot;{0}&quot;,
Filters Display,వడపోతలు ప్రదర్శన,
Filters JSON,ఫిల్టర్లు JSON,
Filters saved,వడపోతలు సేవ్,
Find {0} in {1},కనుగొనండి {0} లో {1},
First Level,మొదటి స్థాయి,
First Success Message,మొదటి సక్సెస్ మెసేజ్,
First Transaction,మొదటి లావాదేవీ,
First data column must be blank.,మొదటి డేటా కాలమ్ ఖాళీగా ఉండాలి.,
First set the name and save the record.,"మొదట పేరును సెట్ చేసి, రికార్డ్ను సేవ్ చేయండి.",
Flag,జెండా,
Float,ఫ్లోట్,
Float Precision,ఫ్లోట్ ప్రెసిషన్,
Fold,మడత,
Fold can not be at the end of the form,మడత రూపం చివరిలో ఉండకూడదు,
Fold must come before a Section Break,ఒక విభాగం బ్రేక్ ముందు వచ్చి ఉండాలి మడత,
Folder,ఫోల్డర్,
Folder name should not include '/' (slash),ఫోల్డర్ పేరు చేర్చకూడదు &#39;/&#39; (స్లాష్),
Folder {0} is not empty,ఫోల్డర్ {0} ఖాళీగా లేదు,
Follow,అనుసరించండి,
Followed by,తరువాత,
Following fields are missing:,కింది ఖాళీలను లేవు:,
Following fields have missing values:,కింది ఖాళీలను తప్పిపోయిన విలువలు కలిగి:,
Font,ఫాంట్,
Font Size,ఫాంట్ పరిమాణం,
Fonts,ఫాంట్లు,
Footer,ఫుటర్,
Footer HTML,ఫుటరు HTML,
Footer Items,ఫుటర్ అంశాలు,
Footer will display correctly only in PDF,ఫుటరు PDF లో మాత్రమే సరిగ్గా ప్రదర్శించబడుతుంది,
For Document Type,పత్ర రకం కోసం,
"For Links, enter the DocType as range.\nFor Select, enter list of Options, each on a new line.","లింకులు, దూరాన్ని DOCTYPE ఎంటర్. కోసం ఎంచుకోండి, ప్రతి ఒక కొత్త లైన్, ఐచ్ఛికాలు జాబితా నమోదు.",
For User,వాడుకరి,
For Value,విలువ కోసం,
"For currency {0}, the minimum transaction amount should be {1}","కరెన్సీకి {0}, కనీస లావాదేవీ మొత్తం {1}",
For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,మీరు రద్దు మరియు INV004 చక్కదిద్దు ఉంటే ఉదాహరణకు అది ఒక న్యూ పత్రం INV004-1 అవుతుంది. మీరు ప్రతి సవరణ ట్రాక్ సహాయపడుతుంది.,
"For example: If you want to include the document ID, use {0}","ఉదాహరణకు: మీరు డాక్యుమెంట్ ID చేర్చాలనుకుంటే, ఉపయోగించండి {0}",
"For updating, you can update only selective columns.","నవీకరించడం కోసం, మీరు మాత్రమే సెలెక్టివ్ నిలువు నవీకరించవచ్చు.",
For {0} at level {1} in {2} in row {3},కోసం {0} స్థాయి {1} లో {2} వరుసగా {3},
Force,ఫోర్స్,
Force Show,ఫోర్స్ షో,
Forgot Password,పాస్వర్డ్ మర్చిపోయారా,
Forgot Password?,పాస్వర్డ్ మర్చిపోయారా?,
Form Customization,ఫారమ్ అనుకూలీకరణ,
Form Settings,ఫారమ్ సెట్టింగులు,
Format,ఫార్మాట్,
Format Data,ఫార్మాట్ డేటా,
Forward To Email Address,ఫార్వర్డ్ ఇమెయిల్ అడ్రసు,
Fraction,ఫ్రేక్షన్,
Fraction Units,ఫ్రేక్షన్ యూనిట్లు,
Frames,ఫ్రేమ్లు,
Frappe,ఫ్రాప్పే,
Frappe Framework,ఫ్రాప్పే ముసాయిదా,
Friendly Title,ఫ్రెండ్లీ శీర్షిక,
From Date Field,తేదీ ఫీల్డ్ నుండి,
From Document Type,పత్ర రకం నుండి,
From Full Name,పూర్తి పేరు నుండి,
Full Page,పూర్తి పేజీ,
Fw: {0},FW: {0},
GCalendar Sync ID,GCalendar సమకాలీకరణ ID,
GMail,GMail,
Gantt,గాంట్,
Gateway,గేట్వే,
Gateway Controller,గేట్వే కంట్రోలర్,
Gateway Settings,గేట్వే సెట్టింగులు,
Generate Keys,కీలను సృష్టించండి,
Generate New Report,కొత్త నివేదికను సృష్టించండి,
Generated File,రూపొందించిన ఫైల్,
Geo,జియో,
Geolocation,జియోస్థానం,
Get Alerts for Today,నేడు కోసం హెచ్చరికలు పొందండి,
Get Contacts,పరిచయాలను పొందండి,
Get Fields,ఫీల్డ్స్ పొందండి,
Get your globally recognized avatar from Gravatar.com,Gravatar.com నుండి మీ ప్రపంచవ్యాప్తంగా గుర్తింపు అవతార్ పొందండి,
GitHub,GitHub,
Give Review Points,సమీక్ష పాయింట్లు ఇవ్వండి,
Global Unsubscribe,గ్లోబల్ చందా రద్దుచేసే,
